Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,new_tweet
"Sejak awal, janji campaign-nya Moon Jae-In memang memperbaiki hubungan dgn Korut kok. Makanya dia pilih approach utk hold project THAAD sejak masa kampanye.\n\nYg bikin runyam hubungan Korsel-Korut tahun lalu ya karena congor Trump aja.'",0,1,0,0,0,0,0,0,0,0,0,0,sejak awal janji kampanye nya moon jae in memang memperbaiki hubungan dengan korut kok makanya dia pilih approach untuk hold proyek thaad sejak masa kampanye nyg bikin runyam hubungan korsel korut tahun lalu ya karena congor trump saja
USER USER USER USER Sodakoh tapi ngarap imbalan wakakkakkak otak ganti presiden emang somplak',1,1,1,0,0,0,0,0,1,1,0,0,user user user user sodakoh tapi garap imbalan wkwk otak ganti presiden memang somplak
"Fakta keterlibatan Laskar Hitam terlihat di Mauk, dengan menyelenggarakan sunat paksa terhadap semua lelaki Tionghoa di Mauk, Selapajang, dll.'",0,0,0,0,0,0,0,0,0,0,0,0,fakta keterlibatan laskar hitam terlihat di mauk dengan menyelenggarakan sunat paksa terhadap semua lelaki tionghoa di mauk selapajang dan lain lain
Yahudi lobby wali allegation out qadiani lobby wali in..',0,0,0,0,0,0,0,0,0,0,0,0,yahudi lobi wali allegation out qadiani lobi wali in
USER /lompat/ wesss perasaan ga bawa taplak merah',0,0,0,0,0,0,0,0,0,0,0,0,user lompat wesss perasaan tidak bawa taplak merah
Asma Dewi Tersangka Hate Speech Ternyata Loyalis Prabowo &amp; Anies-Sandi? Jejak Digi..,1,0,1,0,0,0,0,0,1,1,0,0,asma dewi tersangka hate speech ternyata loyalis prabowo amp anies sandi jejak digi
"RT USER: USER kalo settingan ga mungkin lah gue milih yoj, itu sama aja kek nyemplung ke got bego'",1,1,1,0,0,0,0,0,1,1,0,0,  user user kalau setingan tidak mungkin lah saya memilih iya itu sama saja kayak mencemplung ke got bego
USER USER Aktivis 65 itu mah. Yg bersama sama Pak Harto menumpas PKI',0,0,0,0,0,0,0,0,0,0,0,0,user user aktivis 65 itu adalah yg bersama sama pak harto menumpas pki
"USER Ya Allah bener bgt, dunia SSK kejam gaes. Member ngga punya fanbase kuat atau sultan ya sudah hanya berharap pada push manajemen yg pasti pilih2 :('",0,0,0,0,0,0,0,0,0,0,0,0,user ya allah benar banget dunia ssk kejam guys member tidak punya fanbase kuat atau sultan ya sudah hanya berharap pada push manajemen yang pasti pilih pilih
"USER heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 9",1,1,1,0,1,0,1,1,0,1,0,0,user he kontol jangan sok pemes kamu di rupiah muka kayak memek orang tua kamu kayak monyet agama kamu saja agama kontol 9
USER USER Babi tu makhluk Allah..',0,0,0,0,0,0,0,0,0,0,0,0,user user babi itu makhluk allah
RT USER: Ni memek tyap hri snge mulu',0,1,0,0,0,0,0,0,0,0,0,0,  user ni memek setiap hari sange mulu
laptop gue udah dari 2 bulan lalu ga selesai selesai di service. katanya cuma 2 minggu setan',0,1,0,0,0,0,0,0,0,0,0,0,laptop saya sudah dari 2 bulan lalu tidak selesai selesai di service katanya cuma 2 minggu setan
"USER Pak USER lihat beda pemahaman Islam antara Gus Mus dan Ba'asyir, isi Quran harus Anda buat JELAS",0,0,0,0,0,0,0,0,0,0,0,0,user pak user lihat beda pemahaman islam antara gus mus dan ba asyir isi quran harus anda buat jelas
USER USER USER lah kamu umat apa ..umat iblis...intinya adalah ada ribuan orang dirugikan oleh bajingan sialan kok ya masih ada yg bela..gitu aja.',1,1,0,1,0,0,0,0,1,0,1,0,user user user lah kamu umat apa umat iblis intinya adalah ada ribuan orang dirugikan oleh bajingan sialan kok ya masih ada yang bela begitu saja
Air tebu sebelum viral pun harga yahudi. Dah viral nanti harga nazi ke acaner?',0,0,0,0,0,0,0,0,0,0,0,0,air tebu sebelum viral pun harga yahudi dah viral nanti harga nazi ke acaner
Tabrakan kapal dan pembohong besar Bangsa Indonesia Itu kerja Jokowor undercover,1,0,1,0,0,0,0,0,1,1,0,0,tabrakan kapal dan pembohong besar bangsa indonesia itu kerja jokowor undercover
"Kita berbangga, kita bersyukur karena Pemerintah kita berhasil mengambil alih 51% divestasi saham PT. FI. Yang tidak berbangga dan tidak bersyukur adalah mafia tambang dan antek orde baru yang pululan tahun berkomplot dengan asing menguras dan merampok k",0,0,0,0,0,0,0,0,0,0,0,0,kita berbangga kita bersyukur karena pemerintah kita berhasil mengambil alih 51 divestasi saham pt fi yang tidak berbangga dan tidak bersyukur adalah mafia tambang dan antek orde baru yang pullulan tahun berkomplot dengan asing menguras dan merampok
usss kok bloon banget sih mereka\xf0\x9f\x98\xad',1,1,0,1,0,0,0,0,1,0,1,0,usss kok belum banget sih mereka xf0 x9f x98 xad
USER USER USER liat onta di namani tersinggung',0,1,0,0,0,0,0,0,0,0,0,0,user user user lihat onta di menamai tersinggung
mata sipit.. mau marah mau senang mau melirik mau apa aja tetap segaris.. hahaha ..enak nya si mata sipit',0,0,0,0,0,0,0,0,0,0,0,0,mata sipit mau marah mau senang mau melirik mau apa saja tetap segaris haha enak nya sih mata sipit
Video diduga perang Teroris Budha yang kocar kacir melawan Pertahanan pemuda muslim minoritas Rohingya.,1,0,0,1,1,0,0,0,0,0,1,0,video diduga perang teroris budha yang kocar kacir melawan pertahanan pemuda muslim minoritas rohingya
USER USER Rezim utang....pencitraan demi berkuasa k3mbali....rezim kampretttt',1,1,1,0,0,0,0,0,1,1,0,0,user user rezim utang pencitraan demi berkuasa kembali rezim kampretttt
Usir cina ganyang cina,1,0,0,1,0,1,0,0,0,0,0,1,usir cina ganyang cina
USER Antek Komunis.. biadab. Jongos cina,1,1,1,0,0,1,0,0,0,1,0,0,user antek komunis biadab jongos cina
Sudah lupa cara menikmati makan enak yang penting kenyang sajahhhhh skrg .... Gembel \xf0\x9f\x98\xac',0,1,0,0,0,0,0,0,0,0,0,0,sudah lupa cara menikmati makan enak yang penting kenyang sajahhhhh sekarang gembel xf0 x9f x98 xac
"USER USER IBU PASTI WANITA; WANITA BELUM TENTU JADI IBU ; GOBLOK; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlongo #Dun",1,1,0,1,0,0,0,0,1,0,1,0,user user ibu pasti wanita wanita belum tentu jadi ibu goblok keahlian cebong hanya 1 tukang tipu cebong adalah begitu goblok enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019gantipresiden plongaplongo dun
"USER Ribut harga mulu, perasaan gw sih harga telur sama daging dr jaman psk Beye sampai skrg, segitu2 aja, telor doang 24rb/kg masa ga bisa beli, ga bisa beli daging? Burger harga promo mulu tuh'",1,1,1,0,0,0,0,0,1,1,0,0,user ribut harga mulu perasaan gue sih harga telur sama daging dari jaman pekerja seks komersial beye sampai sekarang segitu segitu saja telur doang dua puluh empat ribu kg masa tidak bisa beli tidak bisa beli daging burger harga promo mulu itu
USER Ga punya kntl mas?',0,1,0,0,0,0,0,0,0,0,0,0,user ga punya kontol mas
Keciduk juga ni Kunyuk...\nProses hukum aja....kagak usah pake Matre... URL,1,1,1,0,0,0,0,0,1,1,0,0,keciduk juga nih kunyuk nproses hukum saja tidak usah pakai matre url
"USER USER Yg menjadi masalah saat ini orang2 mempolitisasi isu2 islam nusantara. Bhkn ada yg smpai bilang sesat, kafir dll. Ini yg jd persoalan, ktka isu2 spti itu dipolitisasi utk kepentingan politik. Klo hanya dlm perbedaan pendapat ya sila",0,0,0,0,0,0,0,0,0,0,0,0,user user yg menjadi masalah saat ini orang orang mempolitisasi isu isu islam nusantara bhkn ada yang sampai bilang sesat kafir dan lain lain ini yang jadi persoalan ketika isu isu seperti itu dipolitisasi untuk kepentingan politik klo hanya dalam perbedaan pendapat ya sila
USER USER Rejim atau pemerintahan yang berasal dari Pemilu LUBER JURDIL. \nJangankan aktivis semua warga negara wajib mendukung pemerintah negaranya',0,0,0,0,0,0,0,0,0,0,0,0,user user rejim atau pemerintahan yang berasal dari pemilu luber jurdil njangankan aktivis semua warga negara wajib mendukung pemerintah negaranya
USER Padahal jokowi tugasnya cuman membagikan....??? #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,user padahal jokowi tugasnya cuma membagikan 2019gantipresiden
"Cari makan dari eksploitasi Agama adalah puncak kejahatan yg bisa dilakukan oleh manusia. Siapa yg bisa melakukan itu, hanya menunggu kesempatan untuk melakukan kejahatan lain.",0,0,0,0,0,0,0,0,0,0,0,0,cari makan dari eksploitasi agama adalah puncak kejahatan yang bisa dilakukan oleh manusia siapa yang bisa melakukan itu hanya menunggu kesempatan untuk melakukan kejahatan lain
tolong entot silit ku dong om\nFaaiz\nArdhi\nBambang Priyo\nRidwan Hasian Firdaus',0,1,0,0,0,0,0,0,0,0,0,0,tolong entot silit ku dong om nfaaiz nardhi nbambang priyo nridwan hasian firdaus
Pastinya #JokowiSayangiPapua,0,0,0,0,0,0,0,0,0,0,0,0,pastinya jokowisayangipapua
USER Ngewe trus krj qm.sekali2 donk ma kita2.hehe',0,1,0,0,0,0,0,0,0,0,0,0,user ngewe terus kerja kamu sekali kali dong sama kita kita hehe
Ikut melestarikn sbg salah satu geopark di dunia,0,0,0,0,0,0,0,0,0,0,0,0,ikut melestarikn sebagai salah satu geopark di dunia
RT USER Kehancuran prabowo dibuatnya sendiri dia merobek dirinya sendiri emosi mu menghancurkan dirimu,1,0,1,0,0,0,0,0,1,1,0,0,  user kehancuran prabowo dibuatnya sendiri dia merobek dirinya sendiri emosi mu menghancurkan dirimu
RT USER USER Mas USER cebong di kolam istana masih pada idup udh sekarat atau pd mati ? IQ 200 sekolam cebong,1,1,1,0,0,0,0,0,1,1,0,0,  user user mas user cebong di kolam istana masih pada hidup sudah sekarat atau pada mati iq 200 sekolam cebong
"Lalu mereka yg teriak2 jokowi pro asing/aseng, oh soeharto tidak? Soeharto memberikan konsesi ke Freeport untuk eksploitasi tambang emas/tembaga di papua yg amat sangat menguntungkan freeport. Indonesia hanya kebagian saham 8,5% dan royalti 1%.'",0,0,0,0,0,0,0,0,0,0,0,0,lalu mereka yang teriak teriak jokowi pro asing asing oh soeharto tidak soeharto memberikan konsesi ke freeport untuk eksploitasi tambang emas tembaga di papua yang amat sangat menguntungkan freeport indonesia hanya kebagian saham 8 5 dan royalti 1
"USER mbok kalo tau bego jangan ngebegoin orang lain gitu loh, nanya dulu ke yang ahli'",1,1,1,0,0,0,0,0,1,1,0,0,user mbok kalau tau bego jangan ngebegoin orang lain begitu lah bertanya dulu ke yang ahli
Sinyal USER cacat ilang2an melulu -____- memang kau USER jauh lebih baik daripada USER hmm hahah',1,1,0,1,0,0,0,0,1,0,1,0,sinyal user cacat hilang hilangan melulu memang kamu user jauh lebih baik daripada user hem haha
"Depan cermin bukan main elok buat posing bagai,cuba dlm gambar nohhai CACAT HAHAHAHAHA'",0,1,0,0,0,0,0,0,0,0,0,0,depan cermin bukan main elok buat pusing bagai cuba dalam gambar noh hai cacat hahahahaha
USER Etapi ulet nya bikin gatal2 gak mak?\nMak kok suka miara yg aneh2. Tuyul juga mak piara/?',0,0,0,0,0,0,0,0,0,0,0,0,user etapi ulet nya bikin gatal gatal tidak mak nmak kok suka memelihara yang aneh aneh tuyul juga mak piara
"USER USER Dia manusia produk dungunya pangkat dungu, akibat lahir dungu., otaknya jd dungu, wajahnya pun dungu krna doyan hina semua dgn dungu...'",1,1,1,0,0,0,1,0,0,1,0,0,user user dia manusia produk dungunya pangkat dungu akibat lahir dungu otaknya jadi dungu wajahnya pun dungu karena suka hina semua dengan dungu
USER Ga rela kunyuk bahagia pagi ini',0,1,0,0,0,0,0,0,0,0,0,0,user ga rela kunyuk bahagia pagi ini
USER ah bom asjbnjadng',0,0,0,0,0,0,0,0,0,0,0,0,user ah bom asjbnjadng
"Masih bagus kalau-kalau ia putus dengan cara baik-baik, Oka kerap meninggalkan perempuan yang berstatus pacarnya dan jalan dengan perempuan lain.\n\nIya, dalam pohon yang sempurna pasti ada satu daun cacat.'",0,0,0,0,0,0,0,0,0,0,0,0,masih bagus kalau kalau ia putus dengan cara baik baik oka kerap meninggalkan perempuan yang berstatus pacarnya dan jalan dengan perempuan lain niya dalam pohon yang sempurna pasti ada satu daun cacat
"#MataNajwaDebatJakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, mjd agitatif dan licik. semoga kalah kau anjing",1,1,1,0,0,0,0,0,1,1,0,0,matanajwadebatjakarta pak anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini menjadi agitatif dan licik semoga kalah kamu anjing
USER USER ok gitu gimana nih nder???mata gw jg sipit nih nder\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,user user oke begitu bagaimana nih nder mata gue juga sipit nih nder xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82
Ganteng banget anjir gw menggelepar',0,1,0,0,0,0,0,0,0,0,0,0,ganteng banget anjir gue menggelepar
Bangke. Nemu aja orang-orang yang bisa bikin ngakak di Twitter.',0,1,0,0,0,0,0,0,0,0,0,0,bangke nemu saja orang orang yang bisa bikin tertawa di twitter
USER Mereun dititah ku si Gunawan : sia asri ngaku kunyuk jadi aing nu keuna kehed.',0,1,0,0,0,0,0,0,0,0,0,0,user mereun dititah ku sih gunawan kamu asri mengakui kunyuk jadi aku nu kena kehed
"USER Yang upload medianya cebong yang feeder cebong yang komen cebong, kapan loe jadi kodok klo loe cebong terus'",1,1,0,1,0,0,0,0,1,0,1,0,user yang unggah medianya cebong yang feeder cebong yang komen cebong kapan kamu jadi kodok kalau kamu cebong terus
rp haneul toketnya sering diremes monyet.yang on retweet',0,1,0,0,0,0,0,0,0,0,0,0,rupiah haneul teteknya sering diremas monyet yang on retweet
agen dan harga tiket bus poï¿½ramayana,0,0,0,0,0,0,0,0,0,0,0,0,agen dan harga tiket bus po ramayana
USER Aseng ongseng nikmat mana lagi yg kau dustakan... Wkwkwkwk jgn lupa bersyukur itu lah hilang keyakinan skrg...',0,0,0,0,0,0,0,0,0,0,0,0,user aseng ongseng nikmat mana lagi yang kamu dustakan wkwkwkwk jangan lupa bersyukur itu lah hilang keyakinan sekarang
Umat Budha juga harus di usir di Indonesia! URL,1,0,0,1,1,0,0,0,0,0,0,1,umat budha juga harus di usir di indonesia url
Jika anda ikut ð???....silahkan RTâ??â??â??;,0,0,0,0,0,0,0,0,0,0,0,0,jika anda ikut silakan  
USER Iya sih kek komunis banget wkwkwk',1,0,1,0,0,1,0,0,0,1,0,0,user iya sih kayak komunis banget wkwk
"Zaman Now agalanya jelas dan data sdh jelas. Jika klaimnya benar kasi ð???. Jika klaimnya tdk benar. Gak usah repot, JANGAN GANTI PRESIDEN 2019.; Ntar jg ketauan makhluk2 yg jago mlintir fakta. ; Haizz...hidup kog nyari penderitaan. Kerja woi..biar dapur bs n",0,0,0,0,0,0,0,0,0,0,0,0,zaman now segalanya jelas dan data sudah jelas jika klaimnya benar kasih jika klaimnya tidak benar gak usah repot jangan ganti presiden 2019 ntar juga ketahuan makhluk makhluk yang jago melintir fakta haizz hidup kok mencari penderitaan kerja woi biar dapur bisa
Wah klau di Indonesia bisa diboikot tuh banknya. Iran negara islam aja trima uang cina URL,1,0,0,1,0,1,0,0,0,0,1,0,wah kalau di indonesia bisa diboikot itu banknya iran negara islam saja terima uang cina url
"#SabtuCeria krn sdh weekend lagi nih, Mixagrip mau bagi2 hadiah buat kamu. ; Mixagrip Explore Budaya 2 tahun ini mau kemana?; 1. Like dan follow facebook,twitter dan IG Mixagrip; 2. Tulis jawabanmu di kolom komen, beri hastag #SabtuCeria dan mention 3 oran",0,0,0,0,0,0,0,0,0,0,0,0,sabtuceria karena sudah akhir pekan lagi nih mixagrip mau bagi bagi hadiah buat kamu mixagrip explore budaya 2 tahun ini mau kemana 1 like dan follow facebook twitter dan ig mixagrip 2 tulis jawabanmu di kolom komen beri tagar sabtuceria dan mention 3 orang
Aamiin ya Rabb.. Lengserkan Jokowi USER,1,0,1,0,0,0,0,0,1,0,0,1,aamiin ya rabb lengserkan jokowi user
Ngentod bosque',0,1,0,0,0,0,0,0,0,0,0,0,ngentod bosku
Tengok buku2 yg Kak Nisa baca aku sedar yg aku tak baca sebegitu variasi tajuk.. aku baca palestine ja 5 bulan ni..\n\nAku bodo dah weii..',0,0,0,0,0,0,0,0,0,0,0,0,tengok buku buku yang kak nisa baca aku sedar yang aku tak baca sebegitu variasi tajuk aku baca palestina saja 5 bulan nih naku bodoh sudah hai
"menulis tentangmu adalah cara ku mencintaimu, bukan mulutku bisu, namun aku mengibaratkan aksara adalah keabadian, -- dikenang #ASH'",0,0,0,0,0,0,0,0,0,0,0,0,menulis tentangmu adalah cara ku mencintaimu bukan mulutku bisu namun aku mengibaratkan aksara adalah keabadian dikenang ash
Sumpah ya ini railink depan gue pengen gue timpuk pake apapun. Tai',1,1,1,0,0,0,0,0,1,1,0,0,sumpah ya ini railink depan saya ingin saya timpuk pakai apapun tai
"Jadi gini rasanya setelah pergi, saling asing terus bertemu kembali, lebih seru wkwkwk'",0,0,0,0,0,0,0,0,0,0,0,0,jadi begini rasanya setelah pergi saling asing terus bertemu kembali lebih seru wkwk
USER anjirrrr brengsek bajingan. gila sih lu gua gangerti sih kalo jd lu \n\nternyata ada yg lebih parah dr mantan gua anjir lol\n\nudah skrng fokus exo yg jelas2 membuat kita bahagia^____~',1,1,1,0,0,0,0,0,1,1,0,0,user anjir berengsek bajingan gila sih kamu gue enggak mengerti sih kalau jadi kamu ternyata ada yang lebih parah dari mantan gue anjir wkwk sudah sekarang fokus exo yang jelas jelas membuat kita bahagia
Smartfren jaringan nya kok brengsek ya ...',1,1,0,1,0,0,0,0,1,0,1,0,smartfren jaringan nya kok berengsek ya
Dulu orang bikin karya dulu baru terkenal.\nSekarang kebalikannya. Sulit. Silit.',0,1,0,0,0,0,0,0,0,0,0,0,dulu orang bikin karya dulu baru terkenal nsekarang kebalikannya sulit silit
"""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsus USER Kota Gunungsitoli.; ; #GubernurZamanNow ; #DjarotSihar2 ; #SumutPilih2Djoss #DjarotSiharMenang #GunungSitoli #PDIPerjuanga",0,0,0,0,0,0,0,0,0,0,0,0,keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan peserta rakercabsus user kota gunungsitoli gubernurzamannow djarotsihar2 sumutpilih2djoss djarotsiharmenang gunungsitoli pdiperjuanga
"Banser kan hobi juga maunya bela kafir.... Makanya si abu janda, apakah bener muslim atau bukan?'",1,1,1,0,1,0,0,0,0,1,0,0,banser kan hobi juga maunya bela kafir makanya sih abu janda apakah benar muslim atau bukan
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada,0,0,0,0,0,0,0,0,0,0,0,0,bawaslu kolaka tertinggi pelanggaran asn dalam pilkada
tau kenapa kalo anda bicara tumpas PKI komunis dan antek pasti anda akan diserang ya krn yg serang anda itulah PKi cm pki yg lindungi pki,1,0,1,0,0,1,0,0,0,1,0,0,tau kenapa kalau anda bicara tumpas pki komunis dan antek pasti anda akan diserang ya karena yang serang anda itulah pki cuma partai komunis indonesia yang lindungi partai komunis indonesia
USER USER USER USER USER USER Dasar muka tai babi loh mau tenar agama di bawa2.. Klw berani jgn share di medsos.. Umat siapa pun klw agama nya di hina2 pasti marah besar..!!! Dgn mudah nya langsung minta maaf.. Ayo FPI buruh dan cari o,1,1,1,0,1,0,1,0,0,0,0,1,user user user user user user dasar muka tai babi lah mau tenar agama di bawa bawa klw berani jangan bagikan di media sosial umat siapa pun kalau agama nya di hina hina pasti marah besar dgn mudah nya langsung meminta maaf ayo fpi buruh dan cari
USER Gak lah. Kan gua udah tege nih no titit',0,1,0,0,0,0,0,0,0,0,0,0,user gak lah kan gue sudah tege nih no titit
"trs kl ada bacot bacot di grup, kl dia udh ngomong, pasti pada setuju semua'",0,1,0,0,0,0,0,0,0,0,0,0,terus kalau ada bacot bacot di grup kalau dia sudah berbicara pasti pada setuju semua
Yg ada dipikirannya hanya kekuasaan; Ngga peduli rakyatnya kayak apa; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,yg ada dipikirannya hanya kekuasaan ngga peduli rakyatnya kayak apa 2019gantipresiden
USER USER USER Menyelamatkan fundamental ekonomi kearah lebih baik adalah mulia drpd tidak paham klo junjungannya 2010-2014 telah mewaiskan bencana ekonomi,0,0,0,0,0,0,0,0,0,0,0,0,user user user menyelamatkan fundamental ekonomi ke arah lebih baik adalah mulia daripada tidak paham kalau junjungannya 2010 2014 telah mewariskan bencana ekonomi
"KH Anis Maftukhin kemudian menjelaskan latar belakang berdirinya ponpes &amp; visinya.; ; Menurutnya, pondok yg berdiri baru 6 bulan lalu ini tidak dipungut biaya, pengajarnya pun jg tidak dibayar.; ; Ponpes ini, selain belajar Ilmu Islam, jg mengajarkan i",0,0,0,0,0,0,0,0,0,0,0,0,kh anis maftukhin kemudian menjelaskan latar belakang berdirinya pondok pesantren amp visinya menurutnya pondok yang berdiri baru 6 bulan lalu ini tidak dipungut biaya pengajarnya pun juga tidak dibayar ponpes ini selain belajar ilmu islam juga mengajarkan
